seq,stdDay,gubun,gubunCn,gubunEn,deathCnt,incDec,isolClearCnt,qurRate,defCnt,isolIngCnt,overFlowCnt,localOccCnt,createDt,updateDt
8075,2021년 03월 07일 00시,충북,忠北,Chungcheongbuk-do,58,9,1629,115.73,1851,164,1,8,44262.41388,
8076,2021년 03월 07일 00시,충남,忠南,Chungcheongnam-do,35,6,2300,116.94,2482,147,,6,44262.41388,
8077,2021년 03월 07일 00시,전북,全北,Jeollabuk-do,55,5,1075,67.85,1233,103,,5,44262.41388,
8078,2021년 03월 07일 00시,전남,全南,Jeollanam-do,8,6,799,47.25,881,74,,6,44262.41388,
8079,2021년 03월 07일 00시,경북,庆北,Gyeongsangbuk-do,71,13,3127,124.62,3318,120,2,11,44262.41388,
8080,2021년 03월 07일 00시,경남,庆南,Gyeongsangnam-do,14,3,2150,66.02,2219,55,,3,44262.41388,
8081,2021년 03월 07일 00시,제주,济州,Jeju,1,4,552,88.41,593,40,,4,44262.41388,
8082,2021년 03월 07일 00시,검역,隔離區,Lazaretto,4,5,2318,,3007,685,5,,44262.41388,
8083,2021년 03월 08일 00시,합계,合计,Total,1642,346,83474,179.02,92817,7701,11,335,44263.39977,
8084,2021년 03월 08일 00시,서울,首尔,Seoul,396,100,25795,299.78,29179,2988,3,97,44263.39977,
8085,2021년 03월 08일 00시,부산,釜山,Busan,109,12,3031,97.66,3332,192,,12,44263.39977,
8086,2021년 03월 08일 00시,대구,大邱,Daegu,214,6,8371,356.83,8694,109,,6,44263.39977,
8087,2021년 03월 08일 00시,인천,仁川,Incheon,53,15,4280,154.59,4570,237,,15,44263.39977,
8088,2021년 03월 08일 00시,광주,光州,Gwangju,21,15,1984,146.43,2133,128,1,14,44263.39977,
8089,2021년 03월 08일 00시,대전,大田,Daejeon,15,,1161,81.2,1197,21,,,44263.39977,
8090,2021년 03월 08일 00시,울산,蔚山,Ulsan,37,3,964,89.62,1028,27,,3,44263.39977,
8091,2021년 03월 08일 00시,세종,世宗,Sejong,1,1,217,70.69,242,24,,1,44263.39977,
8092,2021년 03월 08일 00시,경기,京畿,Gyeonggi-do,507,128,21925,187.83,24888,2456,,128,44263.39977,
8093,2021년 03월 08일 00시,강원,江原,Gangwon-do,42,10,1779,124.24,1914,93,,10,44263.39977,
8094,2021년 03월 08일 00시,충북,忠北,Chungcheongbuk-do,58,20,1629,116.98,1871,184,,20,44263.39977,
8095,2021년 03월 08일 00시,충남,忠南,Chungcheongnam-do,35,14,2302,117.6,2496,159,,14,44263.39977,
8096,2021년 03월 08일 00시,전북,全北,Jeollabuk-do,56,4,1077,68.07,1237,104,,4,44263.39977,
8097,2021년 03월 08일 00시,전남,全南,Jeollanam-do,8,6,799,47.57,887,80,,6,44263.39977,
8098,2021년 03월 08일 00시,경북,庆北,Gyeongsangbuk-do,71,3,3131,124.73,3321,119,1,2,44263.39977,
8099,2021년 03월 08일 00시,경남,庆南,Gyeongsangnam-do,14,1,2156,66.05,2220,50,1,,44263.39977,
8100,2021년 03월 08일 00시,제주,济州,Jeju,1,3,555,88.86,596,40,,3,44263.39977,
8101,2021년 03월 08일 00시,검역,隔離區,Lazaretto,4,5,2318,,3012,690,5,,44263.39977,
8121,2021년 03월 09일 00시,합계,合计,Total,1645,446,83900,179.88,93263,7718,19,427,44264.43577,
8122,2021년 03월 09일 00시,서울,首尔,Seoul,396,102,25969,300.83,29281,2916,4,98,44264.43577,
8123,2021년 03월 09일 00시,부산,釜山,Busan,110,19,3031,98.22,3351,210,,19,44264.43577,
8124,2021년 03월 09일 00시,대구,大邱,Daegu,214,3,8381,356.95,8697,102,,3,44264.43577,
8125,2021년 03월 09일 00시,인천,仁川,Incheon,54,20,4292,155.27,4590,244,,20,44264.43577,
8126,2021년 03월 09일 00시,광주,光州,Gwangju,21,33,2000,148.69,2166,145,1,32,44264.43577,
8127,2021년 03월 09일 00시,대전,大田,Daejeon,15,1,1163,81.27,1198,20,,1,44264.43577,
8128,2021년 03월 09일 00시,울산,蔚山,Ulsan,37,11,965,90.58,1039,37,,11,44264.43577,
8129,2021년 03월 09일 00시,세종,世宗,Sejong,1,,218,70.69,242,23,,,44264.43577,
8130,2021년 03월 09일 00시,경기,京畿,Gyeonggi-do,508,188,22070,189.25,25076,2498,7,181,44264.43577,
8131,2021년 03월 09일 00시,강원,江原,Gangwon-do,42,13,1791,125.09,1927,94,,13,44264.43577,
8132,2021년 03월 09일 00시,충북,忠北,Chungcheongbuk-do,58,21,1629,118.3,1892,205,,21,44264.43577,
8133,2021년 03월 09일 00시,충남,忠南,Chungcheongnam-do,35,15,2323,118.31,2511,153,1,14,44264.43577,
8134,2021년 03월 09일 00시,전북,全北,Jeollabuk-do,56,8,1090,68.51,1245,99,1,7,44264.43577,
8135,2021년 03월 09일 00시,전남,全南,Jeollanam-do,8,3,803,47.73,890,79,1,2,44264.43577,
8136,2021년 03월 09일 00시,경북,庆北,Gyeongsangbuk-do,71,2,3143,124.81,3323,109,,2,44264.43577,
8137,2021년 03월 09일 00시,경남,庆南,Gyeongsangnam-do,14,1,2158,66.07,2221,49,,1,44264.43577,
8138,2021년 03월 09일 00시,제주,济州,Jeju,1,2,556,89.15,598,41,,2,44264.43577,
8139,2021년 03월 09일 00시,검역,隔離區,Lazaretto,4,4,2318,,3016,694,4,,44264.43577,
8140,2021년 03월 10일 00시,합계,合计,Total,1648,470,84312,180.79,93733,7773,18,452,44265.41151,
8141,2021년 03월 10일 00시,서울,首尔,Seoul,398,138,26120,302.24,29419,2901,6,132,44265.41151,
8142,2021년 03월 10일 00시,부산,釜山,Busan,110,7,3044,98.42,3358,204,,7,44265.41151,
8143,2021년 03월 10일 00시,대구,大邱,Daegu,214,1,8393,356.99,8698,91,,1,44265.41151,
8144,2021년 03월 10일 00시,인천,仁川,Incheon,54,23,4320,156.05,4613,239,,23,44265.41151,
8145,2021년 03월 10일 00시,광주,光州,Gwangju,21,1,2015,148.76,2167,131,,1,44265.41151,
8146,2021년 03월 10일 00시,대전,大田,Daejeon,15,3,1163,81.47,1201,23,,3,44265.41151,
8147,2021년 03월 10일 00시,울산,蔚山,Ulsan,37,21,966,92.41,1060,57,,21,44265.41151,
8148,2021년 03월 10일 00시,세종,世宗,Sejong,1,,220,70.69,242,21,,,44265.41151,
8149,2021년 03월 10일 00시,경기,京畿,Gyeonggi-do,508,203,22184,190.78,25279,2587,4,199,44265.41151,
8150,2021년 03월 10일 00시,강원,江原,Gangwon-do,42,20,1797,126.38,1947,108,,20,44265.41151,
8151,2021년 03월 10일 00시,충북,忠北,Chungcheongbuk-do,59,21,1649,119.61,1913,205,3,18,44265.41151,
8152,2021년 03월 10일 00시,충남,忠南,Chungcheongnam-do,35,6,2337,118.59,2517,145,,6,44265.41151,
8153,2021년 03월 10일 00시,전북,全北,Jeollabuk-do,56,5,1101,68.78,1250,93,,5,44265.41151,
8154,2021년 03월 10일 00시,전남,全南,Jeollanam-do,8,3,816,47.89,893,69,,3,44265.41151,
8155,2021년 03월 10일 00시,경북,庆北,Gyeongsangbuk-do,71,4,3152,124.96,3327,104,,4,44265.41151,
8156,2021년 03월 10일 00시,경남,庆南,Gyeongsangnam-do,14,7,2159,66.28,2228,55,,7,44265.41151,
8157,2021년 03월 10일 00시,제주,济州,Jeju,1,2,558,89.45,600,41,,2,44265.41151,
8158,2021년 03월 10일 00시,검역,隔離區,Lazaretto,4,5,2318,,3021,699,5,,44265.41151,
8159,2021년 03월 11일 00시,합계,合计,Total,1652,465,84675,181.68,94198,7871,21,444,44266.40573,
8160,2021년 03월 11일 00시,서울,首尔,Seoul,399,138,26213,303.66,29557,2945,1,137,44266.40573,
8161,2021년 03월 11일 00시,부산,釜山,Busan,110,14,3059,98.83,3372,203,1,13,44266.40573,
8162,2021년 03월 11일 00시,대구,大邱,Daegu,214,4,8401,357.15,8702,87,,4,44266.40573,
8163,2021년 03월 11일 00시,인천,仁川,Incheon,54,18,4344,156.66,4631,233,,18,44266.40573,
8164,2021년 03월 11일 00시,광주,光州,Gwangju,21,1,2045,148.83,2168,102,,1,44266.40573,
8165,2021년 03월 11일 00시,대전,大田,Daejeon,15,1,1169,81.54,1202,18,,1,44266.40573,
8166,2021년 03월 11일 00시,울산,蔚山,Ulsan,37,23,966,94.42,1083,80,,23,44266.40573,
8167,2021년 03월 11일 00시,세종,世宗,Sejong,1,,220,70.69,242,21,,,44266.40573,
8168,2021년 03월 11일 00시,경기,京畿,Gyeonggi-do,510,184,22322,192.17,25463,2631,6,178,44266.40573,
8169,2021년 03월 11일 00시,강원,江原,Gangwon-do,42,30,1801,128.33,1977,134,,30,44266.40573,
8170,2021년 03월 11일 00시,충북,忠北,Chungcheongbuk-do,60,6,1660,119.98,1919,199,,6,44266.40573,
8171,2021년 03월 11일 00시,충남,忠南,Chungcheongnam-do,35,4,2350,118.78,2521,136,,4,44266.40573,
8172,2021년 03월 11일 00시,전북,全北,Jeollabuk-do,56,8,1110,69.22,1258,92,1,7,44266.40573,
8173,2021년 03월 11일 00시,전남,全南,Jeollanam-do,8,3,818,48.05,896,70,,3,44266.40573,
8174,2021년 03월 11일 00시,경북,庆北,Gyeongsangbuk-do,71,11,3159,125.37,3338,108,1,10,44266.40573,
8175,2021년 03월 11일 00시,경남,庆南,Gyeongsangnam-do,14,8,2161,66.52,2236,61,1,7,44266.40573,
8176,2021년 03월 11일 00시,제주,济州,Jeju,1,2,559,89.75,602,42,,2,44266.40573,
8177,2021년 03월 11일 00시,검역,隔離區,Lazaretto,4,10,2318,,3031,709,10,,44266.40573,
8178,2021년 03월 12일 00시,합계,合计,Total,1662,488,85743,182.62,94686,7281,21,467,44267.41285,
8179,2021년 03월 12일 00시,서울,首尔,Seoul,400,140,26717,305.1,29697,2580,2,138,44267.41285,
8180,2021년 03월 12일 00시,부산,釜山,Busan,113,15,3071,99.27,3387,203,1,14,44267.41285,
8181,2021년 03월 12일 00시,대구,大邱,Daegu,214,4,8410,357.32,8706,82,,4,44267.41285,
8182,2021년 03월 12일 00시,인천,仁川,Incheon,55,31,4356,157.71,4662,251,2,29,44267.41285,
8183,2021년 03월 12일 00시,광주,光州,Gwangju,21,2,2058,148.97,2170,91,,2,44267.41285,
8184,2021년 03월 12일 00시,대전,大田,Daejeon,15,,1171,81.54,1202,16,,,44267.41285,
8185,2021년 03월 12일 00시,울산,蔚山,Ulsan,37,5,967,94.85,1088,84,1,4,44267.41285,
8186,2021년 03월 12일 00시,세종,世宗,Sejong,1,2,225,71.28,244,18,,2,44267.41285,
8187,2021년 03월 12일 00시,경기,京畿,Gyeonggi-do,514,166,22533,193.42,25629,2582,9,157,44267.41285,
8188,2021년 03월 12일 00시,강원,江原,Gangwon-do,42,12,1808,129.11,1989,139,,12,44267.41285,
8189,2021년 03월 12일 00시,충북,忠北,Chungcheongbuk-do,60,27,1670,121.67,1946,216,,27,44267.41285,
8190,2021년 03월 12일 00시,충남,忠南,Chungcheongnam-do,35,3,2361,118.92,2524,128,,3,44267.41285,
8191,2021년 03월 12일 00시,전북,全北,Jeollabuk-do,56,4,1128,69.44,1262,78,,4,44267.41285,
8192,2021년 03월 12일 00시,전남,全南,Jeollanam-do,8,4,819,48.26,900,73,,4,44267.41285,
8193,2021년 03월 12일 00시,경북,庆北,Gyeongsangbuk-do,72,9,3170,125.71,3347,105,,9,44267.41285,
8194,2021년 03월 12일 00시,경남,庆南,Gyeongsangnam-do,14,56,2170,68.19,2292,108,,56,44267.41285,
8195,2021년 03월 12일 00시,제주,济州,Jeju,1,2,560,90.05,604,43,,2,44267.41285,
8196,2021년 03월 12일 00시,검역,隔離區,Lazaretto,4,6,2549,,3037,484,6,,44267.41285,
8197,2021년 03월 13일 00시,합계,合计,Total,1667,490,86625,52.62,95176,6884,16,474,44268.40201,
8198,2021년 03월 13일 00시,서울,首尔,Seoul,403,140,27197,64.44,29837,2237,2,138,44268.40201,
8199,2021년 03월 13일 00시,부산,釜山,Busan,113,17,3096,17.59,3404,195,,17,44268.40201,
8200,2021년 03월 13일 00시,대구,大邱,Daegu,215,9,8421,294.85,8715,79,,9,44268.40201,
8201,2021년 03월 13일 00시,인천,仁川,Incheon,55,26,4382,35.93,4688,251,,26,44268.40201,
8202,2021년 03월 13일 00시,광주,光州,Gwangju,21,3,2070,35.42,2173,82,1,2,44268.40201,
8203,2021년 03월 13일 00시,대전,大田,Daejeon,15,1,1173,30.12,1203,15,,1,44268.40201,
8204,2021년 03월 13일 00시,울산,蔚山,Ulsan,37,1,968,14.38,1089,84,,1,44268.40201,
8205,2021년 03월 13일 00시,세종,世宗,Sejong,1,,228,23.95,244,15,,,44268.40201,
8206,2021년 03월 13일 00시,경기,京畿,Gyeonggi-do,515,164,22793,42.62,25793,2485,4,160,44268.40201,
8207,2021년 03월 13일 00시,강원,江原,Gangwon-do,42,18,1812,19.21,2007,153,,18,44268.40201,
8208,2021년 03월 13일 00시,충북,忠北,Chungcheongbuk-do,60,16,1678,12.19,1962,224,,16,44268.40201,
8209,2021년 03월 13일 00시,충남,忠南,Chungcheongnam-do,35,9,2387,29.92,2533,111,,9,44268.40201,
8210,2021년 03월 13일 00시,전북,全北,Jeollabuk-do,56,2,1137,9.19,1264,71,,2,44268.40201,
8211,2021년 03월 13일 00시,전남,全南,Jeollanam-do,8,1,821,10.19,901,72,,1,44268.40201,
8212,2021년 03월 13일 00시,경북,庆北,Gyeongsangbuk-do,72,14,3176,59.76,3361,113,2,12,44268.40201,
8213,2021년 03월 13일 00시,경남,庆南,Gyeongsangnam-do,14,62,2172,10.2,2354,168,1,61,44268.40201,
8214,2021년 03월 13일 00시,제주,济州,Jeju,1,1,565,8.95,605,39,,1,44268.40201,
8215,2021년 03월 13일 00시,검역,隔離區,Lazaretto,4,6,2549,,3043,490,6,,44268.40201,
8216,2021년 03월 14일 00시,합계,合计,Total,1669,459,87408,184.45,95635,6558,23,436,44269.40677,
8217,2021년 03월 14일 00시,서울,首尔,Seoul,404,112,27448,307.69,29949,2097,4,108,44269.40677,
8218,2021년 03월 14일 00시,부산,釜山,Busan,114,13,3104,100.15,3417,199,,13,44269.40677,
8219,2021년 03월 14일 00시,대구,大邱,Daegu,215,6,8428,357.93,8721,78,2,4,44269.40677,
8220,2021년 03월 14일 00시,인천,仁川,Incheon,55,20,4414,159.26,4708,239,1,19,44269.40677,
8221,2021년 03월 14일 00시,광주,光州,Gwangju,21,1,2071,149.24,2174,82,,1,44269.40677,
8222,2021년 03월 14일 00시,대전,大田,Daejeon,15,,1175,81.61,1203,13,,,44269.40677,
8223,2021년 03월 14일 00시,울산,蔚山,Ulsan,37,1,969,95.03,1090,84,,1,44269.40677,
8224,2021년 03월 14일 00시,세종,世宗,Sejong,1,,229,71.28,244,14,,,44269.40677,
8225,2021년 03월 14일 00시,경기,京畿,Gyeonggi-do,515,203,23172,196.19,25996,2309,4,199,44269.40677,
8226,2021년 03월 14일 00시,강원,江原,Gangwon-do,42,16,1816,131.32,2023,165,,16,44269.40677,
8227,2021년 03월 14일 00시,충북,忠北,Chungcheongbuk-do,60,7,1689,123.11,1969,220,,7,44269.40677,
8228,2021년 03월 14일 00시,충남,忠南,Chungcheongnam-do,35,2,2392,119.44,2535,108,1,1,44269.40677,
8229,2021년 03월 14일 00시,전북,全北,Jeollabuk-do,56,7,1140,69.94,1271,75,2,5,44269.40677,
8230,2021년 03월 14일 00시,전남,全南,Jeollanam-do,8,2,826,48.43,903,69,,2,44269.40677,
8231,2021년 03월 14일 00시,경북,庆北,Gyeongsangbuk-do,72,9,3188,126.57,3370,110,2,7,44269.40677,
8232,2021년 03월 14일 00시,경남,庆南,Gyeongsangnam-do,14,53,2183,71.61,2407,210,1,52,44269.40677,
8233,2021년 03월 14일 00시,제주,济州,Jeju,1,1,568,90.35,606,37,,1,44269.40677,
8234,2021년 03월 14일 00시,검역,隔離區,Lazaretto,4,6,2596,,3049,449,6,,44269.40677,
8235,2021년 03월 15일 00시,합계,合计,Total,1675,382,87754,185.19,96017,6588,12,370,44270.41366,
8236,2021년 03월 15일 00시,서울,首尔,Seoul,407,112,27526,308.84,30061,2128,,112,44270.41366,
8237,2021년 03월 15일 00시,부산,釜山,Busan,114,4,3123,100.27,3421,184,,4,44270.41366,
8238,2021년 03월 15일 00시,대구,大邱,Daegu,215,5,8429,358.14,8726,82,1,4,44270.41366,
8239,2021년 03월 15일 00시,인천,仁川,Incheon,56,18,4423,159.87,4726,247,,18,44270.41366,
8240,2021년 03월 15일 00시,광주,光州,Gwangju,21,1,2075,149.31,2175,79,,1,44270.41366,
8241,2021년 03월 15일 00시,대전,大田,Daejeon,15,2,1175,81.74,1205,15,,2,44270.41366,
8242,2021년 03월 15일 00시,울산,蔚山,Ulsan,37,2,970,95.2,1092,85,1,1,44270.41366,
8243,2021년 03월 15일 00시,세종,世宗,Sejong,1,2,231,71.86,246,14,,2,44270.41366,
8244,2021년 03월 15일 00시,경기,京畿,Gyeonggi-do,517,161,23355,197.41,26157,2285,,161,44270.41366,
8245,2021년 03월 15일 00시,강원,江原,Gangwon-do,42,10,1820,131.97,2033,171,,10,44270.41366,
8246,2021년 03월 15일 00시,충북,忠北,Chungcheongbuk-do,60,9,1711,123.67,1978,207,,9,44270.41366,
8247,2021년 03월 15일 00시,충남,忠南,Chungcheongnam-do,35,6,2400,119.72,2541,106,1,5,44270.41366,
8248,2021년 03월 15일 00시,전북,全北,Jeollabuk-do,56,5,1142,70.21,1276,78,1,4,44270.41366,
8249,2021년 03월 15일 00시,전남,全南,Jeollanam-do,8,1,827,48.48,904,69,1,,44270.41366,
8250,2021년 03월 15일 00시,경북,庆北,Gyeongsangbuk-do,72,3,3191,126.69,3373,110,,3,44270.41366,
8251,2021년 03월 15일 00시,경남,庆南,Gyeongsangnam-do,14,31,2185,72.53,2438,239,,31,44270.41366,
8252,2021년 03월 15일 00시,제주,济州,Jeju,1,3,575,90.79,609,33,,3,44270.41366,
8253,2021년 03월 15일 00시,검역,隔離區,Lazaretto,4,7,2596,,3056,456,7,,44270.41366,
8254,2021년 03월 16일 00시,합계,合计,Total,1678,363,88255,185.89,96380,6447,18,345,44271.4029,
8255,2021년 03월 16일 00시,서울,首尔,Seoul,409,79,27734,309.65,30140,1997,4,75,44271.4029,
8256,2021년 03월 16일 00시,부산,釜山,Busan,114,7,3137,100.47,3428,177,1,6,44271.4029,
8257,2021년 03월 16일 00시,대구,大邱,Daegu,215,3,8438,358.26,8729,76,,3,44271.4029,
8258,2021년 03월 16일 00시,인천,仁川,Incheon,56,14,4444,160.35,4740,240,,14,44271.4029,
8259,2021년 03월 16일 00시,광주,光州,Gwangju,21,2,2081,149.45,2177,75,1,1,44271.4029,
8260,2021년 03월 16일 00시,대전,大田,Daejeon,15,1,1177,81.81,1206,14,,1,44271.4029,
8261,2021년 03월 16일 00시,울산,蔚山,Ulsan,37,3,972,95.46,1095,86,,3,44271.4029,
8262,2021년 03월 16일 00시,세종,世宗,Sejong,1,,234,71.86,246,11,,,44271.4029,
8263,2021년 03월 16일 00시,경기,京畿,Gyeonggi-do,518,148,23519,198.52,26305,2268,2,146,44271.4029,
8264,2021년 03월 16일 00시,강원,江原,Gangwon-do,42,13,1828,132.81,2046,176,1,12,44271.4029,
8265,2021년 03월 16일 00시,충북,忠北,Chungcheongbuk-do,60,3,1731,123.86,1981,190,,3,44271.4029,
8266,2021년 03월 16일 00시,충남,忠南,Chungcheongnam-do,35,4,2408,119.91,2545,102,,4,44271.4029,
8267,2021년 03월 16일 00시,전북,全北,Jeollabuk-do,56,7,1156,70.6,1283,71,1,6,44271.4029,
8268,2021년 03월 16일 00시,전남,全南,Jeollanam-do,8,1,830,48.53,905,67,,1,44271.4029,
8269,2021년 03월 16일 00시,경북,庆北,Gyeongsangbuk-do,72,4,3200,126.84,3377,105,,4,44271.4029,
8270,2021년 03월 16일 00시,경남,庆南,Gyeongsangnam-do,14,65,2185,74.46,2503,304,1,64,44271.4029,
8271,2021년 03월 16일 00시,제주,济州,Jeju,1,2,585,91.09,611,25,,2,44271.4029,
8272,2021년 03월 16일 00시,검역,隔離區,Lazaretto,4,7,2596,,3063,463,7,,44271.4029,
8273,2021년 03월 17일 00시,합계,合计,Total,1686,469,88814,186.8,96849,6349,17,452,44272.39976,
8274,2021년 03월 17일 00시,서울,首尔,Seoul,412,120,27987,310.88,30260,1861,,120,44272.39976,
8275,2021년 03월 17일 00시,부산,釜山,Busan,115,11,3146,100.8,3439,178,1,10,44272.39976,
8276,2021년 03월 17일 00시,대구,大邱,Daegu,215,14,8450,358.84,8743,78,,14,44272.39976,
8277,2021년 03월 17일 00시,인천,仁川,Incheon,56,21,4465,161.06,4761,240,,21,44272.39976,
8278,2021년 03월 17일 00시,광주,光州,Gwangju,21,1,2096,149.52,2178,61,1,,44272.39976,
8279,2021년 03월 17일 00시,대전,大田,Daejeon,15,1,1178,81.88,1207,14,,1,44272.39976,
8280,2021년 03월 17일 00시,울산,蔚山,Ulsan,37,4,973,95.81,1099,89,1,3,44272.39976,
8281,2021년 03월 17일 00시,세종,世宗,Sejong,1,3,237,72.74,249,11,1,2,44272.39976,
8282,2021년 03월 17일 00시,경기,京畿,Gyeonggi-do,521,186,23676,199.93,26491,2294,4,182,44272.39976,
8283,2021년 03월 17일 00시,강원,江原,Gangwon-do,42,10,1831,133.46,2056,183,,10,44272.39976,
8284,2021년 03월 17일 00시,충북,忠北,Chungcheongbuk-do,60,12,1760,124.61,1993,173,,12,44272.39976,
8285,2021년 03월 17일 00시,충남,忠南,Chungcheongnam-do,35,6,2419,120.19,2551,97,,6,44272.39976,
8286,2021년 03월 17일 00시,전북,全北,Jeollabuk-do,56,21,1159,71.75,1304,89,,21,44272.39976,
8287,2021년 03월 17일 00시,전남,全南,Jeollanam-do,8,,840,48.53,905,57,,,44272.39976,
8288,2021년 03월 17일 00시,경북,庆北,Gyeongsangbuk-do,73,4,3217,126.99,3381,91,,4,44272.39976,
8289,2021년 03월 17일 00시,경남,庆南,Gyeongsangnam-do,14,45,2186,75.8,2548,348,,45,44272.39976,
8290,2021년 03월 17일 00시,제주,济州,Jeju,1,1,589,91.24,612,22,,1,44272.39976,
8291,2021년 03월 17일 00시,검역,隔離區,Lazaretto,4,9,2605,,3072,463,9,,44272.39976,
8292,2021년 03월 18일 00시,합계,合计,Total,1688,445,89178,187.65,97294,6428,18,427,44273.40655,
8293,2021년 03월 18일 00시,서울,首尔,Seoul,412,124,28108,312.16,30384,1864,,124,44273.40655,
8294,2021년 03월 18일 00시,부산,釜山,Busan,115,7,3159,101,3446,172,,7,44273.40655,
8295,2021년 03월 18일 00시,대구,大邱,Daegu,215,14,8459,359.41,8757,83,1,13,44273.40655,
8296,2021년 03월 18일 00시,인천,仁川,Incheon,56,21,4481,161.77,4782,245,1,20,44273.40655,
8297,2021년 03월 18일 00시,광주,光州,Gwangju,21,1,2097,149.59,2179,61,1,,44273.40655,
8298,2021년 03월 18일 00시,대전,大田,Daejeon,15,2,1179,82.01,1209,15,,2,44273.40655,
8299,2021년 03월 18일 00시,울산,蔚山,Ulsan,37,5,978,96.25,1104,89,,5,44273.40655,
8300,2021년 03월 18일 00시,세종,世宗,Sejong,1,1,237,73.03,250,12,,1,44273.40655,
8301,2021년 03월 18일 00시,경기,京畿,Gyeonggi-do,523,159,23810,201.13,26650,2317,4,155,44273.40655,
8302,2021년 03월 18일 00시,강원,江原,Gangwon-do,42,23,1844,134.95,2079,193,,23,44273.40655,
8303,2021년 03월 18일 00시,충북,忠北,Chungcheongbuk-do,60,8,1779,125.11,2001,162,,8,44273.40655,
8304,2021년 03월 18일 00시,충남,忠南,Chungcheongnam-do,35,14,2437,120.85,2565,93,1,13,44273.40655,
8305,2021년 03월 18일 00시,전북,全北,Jeollabuk-do,56,15,1163,72.58,1319,100,,15,44273.40655,
8306,2021년 03월 18일 00시,전남,全南,Jeollanam-do,8,,844,48.53,905,53,,,44273.40655,
8307,2021년 03월 18일 00시,경북,庆北,Gyeongsangbuk-do,73,5,3220,127.17,3386,93,,5,44273.40655,
